,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,closed_date,response_time,day_of_week,hour,location_latitude,location_longitude,location_human_address
5674,64953485,2025-05-15 13:20:38,DPR,Department of Parks and Recreation,Illegal Tree Damage,Roots Damaged,Street,10013,333 CHURCH STREET,CHURCH STREET,ADDRESS,NEW YORK,In Progress,,,01 MANHATTAN,1002100004,MANHATTAN,983243,201732,UNKNOWN,Unspecified,MANHATTAN,40.72038440433181,-74.00363280794991,LISPENARD STREET,CANAL STREET,LISPENARD STREET,CANAL STREET,CHURCH STREET,,,Thursday,13,40.72038440433181,-74.00363280794991,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5675,64956508,2025-05-15 13:20:17,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2025-05-15T13:23:10.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,164 STREET,2025-05-15 13:23:07,0.04722222222222222,Thursday,13,40.71724956934783,-73.80343340538089,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5676,64959892,2025-05-15 13:20:10,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10452,1001 OGDEN AVENUE,OGDEN AVENUE,ADDRESS,BRONX,In Progress,,,04 BRONX,2025250042,BRONX,1003823,242822,ONLINE,Unspecified,BRONX,40.83314399106376,-73.92926964818534,WEST  164 STREET,WEST  165 STREET,WEST  164 STREET,WEST  165 STREET,OGDEN AVENUE,,,Thursday,13,40.83314399106376,-73.92926964818534,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5677,64952792,2025-05-15 13:20:08,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10023,101 WEST   75 STREET,WEST   75 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-05-15T15:31:00.000,07 MANHATTAN,1011470029,MANHATTAN,990423,223277,MOBILE,Unspecified,MANHATTAN,40.77951789257778,-73.97771078589851,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,WEST   75 STREET,2025-05-15 15:30:57,2.180277777777778,Thursday,13,40.77951789257778,-73.97771078589851,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5678,64952053,2025-05-15 13:20:08,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10460,429 DEVOE AVENUE,DEVOE AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-05-15T21:14:47.000,06 BRONX,2040030016,BRONX,1018367,245739,MOBILE,Unspecified,BRONX,40.84110609470584,-73.87669765690522,EAST  179 STREET,LEBANON STREET,EAST  179 STREET,LEBANON STREET,DEVOE AVENUE,2025-05-15 21:14:42,7.9094444444444445,Thursday,13,40.841106094705836,-73.87669765690522,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5679,64952908,2025-05-15 13:20:05,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10009,113 AVENUE A,AVENUE A,ADDRESS,NEW YORK,In Progress,,,03 MANHATTAN,1004350036,MANHATTAN,988841,203852,ONLINE,Unspecified,MANHATTAN,40.72620215701394,-73.98343626872602,EAST    7 STREET,ST MARKS PLACE,EAST    7 STREET,ST MARKS PLACE,AVENUE A,,,Thursday,13,40.726202157013944,-73.98343626872602,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5680,64957930,2025-05-15 13:20:03,DOHMH,Department of Health and Mental Hygiene,Asbestos,N/A,3+ Family Apartment Building,10460,2363 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,ADDRESS,BRONX,Closed,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2025-05-15T14:44:08.000,06 BRONX,2031140067,BRONX,1016924,249929,PHONE,Unspecified,BRONX,40.85261185786046,-73.88189238323308,SOUTHERN BOULEVARD ENTRANCE PATH,EAST 187 STREET,SOUTHERN BOULEVARD ENTRANCE PATH,EAST  187 STREET,SOUTHERN BOULEVARD,2025-05-15 14:44:08,1.4013888888888888,Thursday,13,40.85261185786046,-73.88189238323308,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5681,64959165,2025-05-15 13:20:00,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11223,1920 MCDONALD AVENUE,MCDONALD AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2025-05-15T14:09:20.000,11 BROOKLYN,3066570015,BROOKLYN,991896,160043,MOBILE,Unspecified,BROOKLYN,40.60595410146428,-73.97246391147927,QUENTIN ROAD,WOODSIDE AVENUE,QUENTIN ROAD,WOODSIDE AVENUE,MCDONALD AVENUE,2025-05-15 14:09:17,0.8213888888888888,Thursday,13,40.60595410146428,-73.97246391147927,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5682,64956184,2025-05-15 13:20:00,DEP,Department of Environmental Protection,Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),Unknown,11385,69-49 62 STREET,62 STREET,ADDRESS,RIDGEWOOD,Closed,The Department of Environmental Protection determined that an inspection is warranted to investigate this complaint.,2025-05-15T14:27:00.000,05 QUEENS,4036310055,QUEENS,1013514,195548,PHONE,Unspecified,QUEENS,40.70336246313914,-73.89445543953842,CATALPA AVE,CYPRESS HILLS ST,,,,2025-05-15 14:27:00,1.1166666666666667,Thursday,13,40.70336246313914,-73.89445543953842,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5683,64952002,2025-05-15 13:20:00,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),Unknown,10306,1975 HYLAN BOULEVARD,HYLAN BOULEVARD,ADDRESS,STATEN ISLAND,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2025-05-15T13:38:00.000,02 STATEN ISLAND,5035590073,STATEN ISLAND,957054,151212,MOBILE,Unspecified,STATEN ISLAND,40.58167636330667,-74.09790732200639,STOBE AVE,JEFFERSON AVE,,,,2025-05-15 13:38:00,0.3,Thursday,13,40.58167636330667,-74.09790732200639,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5684,64961818,2025-05-15 13:20:00,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),Unknown,11357,20-01 149 STREET,149 STREET,ADDRESS,WHITESTONE,Open,,,07 QUEENS,4046700001,QUEENS,1034943,224015,MOBILE,Unspecified,QUEENS,40.78140028865104,-73.8169544980681,20 AVE,20 RD,,,,,,Thursday,13,40.78140028865104,-73.8169544980681,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5685,64957341,2025-05-15 13:19:45,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10457,240 EAST  175 STREET,EAST  175 STREET,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,05 BRONX,2027980024,BRONX,1010223,247770,PHONE,Unspecified,BRONX,40.846708300148165,-73.90612301707802,,,,,,,,Thursday,13,40.846708300148165,-73.90612301707802,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5686,64961662,2025-05-15 13:19:45,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,10457,240 EAST  175 STREET,EAST  175 STREET,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,05 BRONX,2027980024,BRONX,1010223,247770,PHONE,Unspecified,BRONX,40.846708300148165,-73.90612301707802,,,,,,,,Thursday,13,40.846708300148165,-73.90612301707802,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5687,64961639,2025-05-15 13:19:45,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10457,240 EAST  175 STREET,EAST  175 STREET,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,05 BRONX,2027980024,BRONX,1010223,247770,PHONE,Unspecified,BRONX,40.846708300148165,-73.90612301707802,,,,,,,,Thursday,13,40.846708300148165,-73.90612301707802,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5688,64957563,2025-05-15 13:19:45,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10457,240 EAST  175 STREET,EAST  175 STREET,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,05 BRONX,2027980024,BRONX,1010223,247770,PHONE,Unspecified,BRONX,40.846708300148165,-73.90612301707802,,,,,,,,Thursday,13,40.846708300148165,-73.90612301707802,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5689,64960694,2025-05-15 13:19:45,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10457,240 EAST  175 STREET,EAST  175 STREET,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,05 BRONX,2027980024,BRONX,1010223,247770,PHONE,Unspecified,BRONX,40.846708300148165,-73.90612301707802,,,,,,,,Thursday,13,40.846708300148165,-73.90612301707802,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5690,64960376,2025-05-15 13:19:45,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10457,240 EAST  175 STREET,EAST  175 STREET,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,05 BRONX,2027980024,BRONX,1010223,247770,PHONE,Unspecified,BRONX,40.846708300148165,-73.90612301707802,,,,,,,,Thursday,13,40.846708300148165,-73.90612301707802,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5691,64953161,2025-05-15 13:19:45,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10457,240 EAST  175 STREET,EAST  175 STREET,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,05 BRONX,2027980024,BRONX,1010223,247770,PHONE,Unspecified,BRONX,40.846708300148165,-73.90612301707802,,,,,,,,Thursday,13,40.846708300148165,-73.90612301707802,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5692,64953308,2025-05-15 13:19:45,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10457,240 EAST  175 STREET,EAST  175 STREET,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,05 BRONX,2027980024,BRONX,1010223,247770,PHONE,Unspecified,BRONX,40.846708300148165,-73.90612301707802,,,,,,,,Thursday,13,40.846708300148165,-73.90612301707802,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5693,64959359,2025-05-15 13:19:45,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11416,101-47 98 STREET,98 STREET,ADDRESS,OZONE PARK,In Progress,,,09 QUEENS,4091050048,QUEENS,1027852,188476,ONLINE,Unspecified,QUEENS,40.683892457478336,-73.84278937849558,101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,98 STREET,,,Thursday,13,40.683892457478336,-73.84278937849558,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5694,64960346,2025-05-15 13:19:45,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10457,240 EAST  175 STREET,EAST  175 STREET,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,05 BRONX,2027980024,BRONX,1010223,247770,PHONE,Unspecified,BRONX,40.846708300148165,-73.90612301707802,,,,,,,,Thursday,13,40.846708300148165,-73.90612301707802,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5695,64960243,2025-05-15 13:19:45,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10457,240 EAST  175 STREET,EAST  175 STREET,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-05-15T00:00:00.000,05 BRONX,2027980024,BRONX,1010223,247770,PHONE,Unspecified,BRONX,40.846708300148165,-73.90612301707802,,,,,,,,Thursday,13,40.846708300148165,-73.90612301707802,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5696,64958178,2025-05-15 13:19:44,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10458,301 EAST FORDHAM ROAD,EAST FORDHAM ROAD,ADDRESS,BRONX,Closed,N/A,2025-05-15T13:30:20.000,07 BRONX,2031540100,BRONX,1013373,253391,ONLINE,Unspecified,BRONX,40.86212643146696,-73.89471322728706,TIEBOUT AVENUE,EAST KINGSBRIDGE ROAD,TIEBOUT AVENUE,EAST KINGSBRIDGE ROAD,EAST FORDHAM ROAD,2025-05-15 13:30:15,0.17527777777777778,Thursday,13,40.862126431466955,-73.89471322728706,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5697,64957929,2025-05-15 13:19:43,DOHMH,Department of Health and Mental Hygiene,Animal Facility - No Permit,N/A,Kennel/Animal Shelter,11421,87-33 76 STREET,76 STREET,ADDRESS,WOODHAVEN,In Progress,,,09 QUEENS,4089050044,QUEENS,1021627,190647,PHONE,Unspecified,QUEENS,40.68987982358792,-73.86522204929656,JAMAICA AVENUE,88 AVENUE,JAMAICA AVENUE,88 AVENUE,76 STREET,,,Thursday,13,40.68987982358792,-73.86522204929656,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5698,64954126,2025-05-15 13:19:33,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10009,113 AVENUE A,AVENUE A,ADDRESS,NEW YORK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-05-15T13:26:39.000,03 MANHATTAN,1004350036,MANHATTAN,988841,203852,ONLINE,Unspecified,MANHATTAN,40.72620215701394,-73.98343626872602,EAST    7 STREET,ST MARKS PLACE,EAST    7 STREET,ST MARKS PLACE,AVENUE A,2025-05-15 13:26:35,0.11722222222222223,Thursday,13,40.726202157013944,-73.98343626872602,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5699,64957833,2025-05-15 13:19:07,DOT,Department of Transportation,Street Sign - Missing,"No Parking, Standing, Stopping",Street,10457,4094 PARK AVENUE,PARK AVENUE,ADDRESS,BRONX,In Progress,,,06 BRONX,2029070025,BRONX,1011677,247117,MOBILE,Unspecified,BRONX,40.84491161158992,-73.90087034516719,ITTNER PLACE,EAST  175 STREET,ITTNER PLACE,EAST  175 STREET,PARK AVENUE,,,Thursday,13,40.84491161158992,-73.90087034516719,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
5700,64960783,2025-05-15 13:19:05,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11216,589 ST MARKS AVENUE,ST MARKS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2025-05-15T15:20:37.000,08 BROOKLYN,3012170062,BROOKLYN,996920,185414,PHONE,Unspecified,BROOKLYN,40.67558628737133,-73.95432297784002,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,ST MARKS AVENUE,2025-05-15 15:20:34,2.024722222222222,Thursday,13,40.675586287371324,-73.95432297784002,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
